id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores
2097,Uberlandia,MG,residencial_popular,Beta Engenharia,2733.0,4584952.94,77944.44,4551822.24,2470758.37,1745152.57,2482138.24,74,384,397,13,12
2098,Curitiba,PR,residencial_padrao,Beta Engenharia,2947.0,8051410.75,803841.84,8814876.82,4402715.38,3082120.66,4770125.89,66,485,548,18,16
2099,Curitiba,PR,industrial,Delta Obras,1139.0,8501317.28,490821.62,9365160.94,5351930.11,3003590.82,5669620.42,24,157,158,5,12
2100,Rio de Janeiro,RJ,residencial_padrao,Alfa Construcoes,5431.0,19186718.87,1832973.53,21308928.78,11567261.37,7481847.11,12232012.11,132,800,792,26,14
2101,Sao Paulo,SP,industrial,Engenharia Mineira,1286.0,7589414.57,553878.43,7725042.87,4241338.44,2690754.92,4490016.87,42,264,248,8,20
2102,Salvador,BA,comercial,Estrutural Engenharia,8538.0,34032647.64,1878293.88,37057015.89,21886941.1,11489628.17,22512895.06,233,1131,1118,37,13
2103,Uberlandia,MG,residencial_padrao,Construtora Horizonte,4064.0,14248848.52,1354880.86,15354671.33,8577427.24,5955606.23,8944931.21,116,784,940,31,15
2104,Contagem,MG,industrial,Construtora Serrana,3111.0,14465285.14,865575.66,15906644.34,8798320.16,5665832.88,8908548.92,102,454,539,17,12
2105,Curitiba,PR,industrial,Delta Obras,3278.0,19312415.52,686002.49,19726518.53,11828582.82,7130006.11,12414018.66,78,525,547,18,20
2106,Campinas,SP,residencial_padrao,Beta Engenharia,427.0,1450979.94,4503.95,1453961.6,835142.73,520251.75,893881.84,12,120,133,4,17
2107,Ribeirao Preto,SP,residencial_popular,Vertice Engenharia,5317.0,10928678.49,840217.58,12118541.87,6749568.4,4938400.38,7309322.49,166,676,596,19,17
2108,Belo Horizonte,MG,residencial_popular,Engenharia Mineira,3383.0,5418047.49,148032.82,5446866.31,2929155.42,1852700.22,3009605.62,93,535,519,17,8
2109,Sao Paulo,SP,industrial,Construtora Atlantica,3889.0,25889831.69,2479094.03,29707414.28,17523890.21,12785917.99,20030146.75,148,916,961,32,17
2110,Ribeirao Preto,SP,residencial_padrao,Construtora Horizonte,2604.0,7519628.5,427683.25,11146724.19,6506794.29,2649504.18,6775726.2,68,445,507,16,11
2111,Salvador,BA,residencial_popular,Construtora Horizonte,3471.0,6598621.31,490815.15,7375196.49,4624229.56,2442402.33,5061769.63,150,505,1344,44,18
2112,Ribeirao Preto,SP,industrial,Construtora Planalto,1988.0,11545324.66,967047.33,12471855.25,7912295.44,4220795.39,8662008.7,73,344,346,11,21
2113,Campinas,SP,industrial,Construtora Horizonte,1049.0,5057106.59,288889.97,5495799.45,3199656.08,1874001.76,3306987.6,27,205,222,7,16
2114,Goiania,GO,residencial_padrao,Engenharia Mineira,3137.0,10740582.23,337116.27,11281916.53,6668335.31,4057299.2,7122025.34,91,467,492,16,10
2115,Uberlandia,MG,industrial,Construtora Horizonte,1317.0,8237178.83,428372.15,8549053.28,4760792.94,2810256.37,5071987.79,37,239,276,9,15
2116,Campinas,SP,residencial_padrao,Engenharia Mineira,6003.0,20775803.44,879524.63,20726506.93,11570937.86,7934884.71,12272477.4,337,896,1007,33,13
2117,Ribeirao Preto,SP,residencial_padrao,Alfa Construcoes,4081.0,11800301.05,1115058.34,12424261.79,6804895.07,4289972.49,6976629.22,111,579,665,22,17
2118,Rio de Janeiro,RJ,residencial_padrao,Obras & Cia,3239.0,10314900.72,463760.59,11394766.31,6315371.54,4173588.2,6818307.62,91,401,390,13,12
2119,Salvador,BA,comercial,Engenharia Mineira,6512.0,32960228.25,254006.9,32353445.36,19586634.11,11674761.19,21394726.04,187,1016,1091,36,12
2120,Goiania,GO,comercial,Engenharia Vale Verde,3816.0,19205447.65,1321465.04,20937375.95,11408181.42,8302907.37,12283979.0,90,532,553,18,16
2121,Campinas,SP,industrial,Engenharia Mineira,1678.0,8366045.12,311516.25,8649420.02,4641861.04,2654765.46,4894753.1,48,241,291,9,16
2122,Salvador,BA,residencial_padrao,Estrutural Engenharia,2995.0,9260371.19,862239.42,9981637.05,5418914.56,3734358.92,5772936.41,67,457,495,16,13
2123,Contagem,MG,comercial,Delta Obras,2242.0,8990673.2,553774.62,9255642.82,5683782.8,3341823.94,5903769.55,60,505,541,18,20
2124,Rio de Janeiro,RJ,comercial,Engenharia Vale Verde,2424.0,13078651.75,254679.13,12766006.95,8230310.64,3987918.59,8581845.83,81,468,474,15,17
2125,Salvador,BA,residencial_padrao,Construtora Serrana,2458.0,6748280.21,203895.52,7058119.29,3949829.8,2528727.89,4133982.74,69,419,475,15,23
2126,Belo Horizonte,MG,residencial_padrao,Engenharia Vale Verde,3388.0,9838532.42,917796.48,10898692.06,5810977.62,4109482.68,6104836.97,112,539,576,19,18
2127,Sao Paulo,SP,industrial,Engenharia Mineira,2823.0,15738568.72,1377509.41,17302630.83,9851255.89,6212377.52,10316995.11,70,516,644,21,18
2128,Campinas,SP,comercial,Estrutural Engenharia,4387.0,18668622.41,916687.84,18974798.56,10847583.38,5642374.67,10918305.97,116,753,748,24,13
2129,Salvador,BA,residencial_padrao,Construtora Serrana,3798.0,10775136.41,454137.02,11346097.78,6123884.93,3731282.26,6064586.42,103,626,631,21,10
2130,Uberlandia,MG,residencial_padrao,Obras & Cia,3130.0,12323215.29,1145392.97,13425259.64,7780356.16,4718439.99,8179922.44,75,592,622,20,19
2131,Salvador,BA,residencial_padrao,Estrutural Engenharia,2479.0,6029493.47,517196.99,6954453.93,3910770.91,2312201.58,4147308.83,81,432,421,14,9
2132,Campinas,SP,industrial,Obras & Cia,4967.0,25390341.57,1750912.81,27920192.68,15374622.29,9521985.82,16204708.72,150,713,855,28,20
2133,Contagem,MG,residencial_popular,Alfa Construcoes,2396.0,4315291.32,73250.15,4161129.73,1998433.54,1619527.06,2064834.33,86,468,506,16,11
2134,Belo Horizonte,MG,residencial_padrao,Engenharia Mineira,1246.0,4785849.96,126165.12,4862833.4,2573146.56,1915698.68,2747466.69,30,225,237,7,16
2135,Salvador,BA,comercial,Construtora Planalto,2842.0,11627965.59,349961.24,11503099.95,6589882.1,4133309.93,6879182.83,76,497,495,16,17
2136,Goiania,GO,residencial_padrao,Construtora Atlantica,2216.0,6908738.84,466147.96,9263021.64,4339403.23,5169024.74,4434949.3,136,402,401,13,18
2137,Salvador,BA,residencial_popular,Estrutural Engenharia,853.0,1501755.38,133967.8,1619058.62,900867.77,478770.79,869399.9,28,137,108,3,11
2138,Campinas,SP,residencial_popular,Construtora Atlantica,7934.0,13850431.41,1070618.61,15296716.23,8426230.74,5255190.64,9081786.25,212,1273,1322,44,13
2139,Uberlandia,MG,industrial,Construtora Planalto,2519.0,17905373.4,1109088.5,19832340.81,11282253.84,6365069.84,12018639.32,79,417,421,14,14
2140,Contagem,MG,residencial_padrao,Construtora Planalto,1698.0,4617467.51,269142.56,4936920.72,2582119.14,1963608.2,2774241.32,53,313,322,10,13
2141,Contagem,MG,residencial_popular,Vertice Engenharia,4877.0,8821358.5,57186.86,9097750.05,5024964.19,3294100.24,5365785.53,130,907,903,30,13
2142,Goiania,GO,industrial,Engenharia Mineira,4180.0,26383187.37,2214938.13,28391432.51,15406002.35,10091971.27,15676259.47,148,651,603,20,14
2143,Belo Horizonte,MG,comercial,Construtora Planalto,2803.0,13109357.24,1290803.51,13709172.41,8020733.15,3765022.17,8757127.36,113,352,358,11,20
2144,Uberlandia,MG,comercial,Vertice Engenharia,2490.0,9745831.93,458850.12,10075041.33,5211221.02,3688656.81,5331520.53,74,409,408,13,13
2145,Campinas,SP,residencial_padrao,Vertice Engenharia,2692.0,8178747.9,111643.38,8403419.57,4274361.15,3048898.96,4520883.24,103,362,422,14,11
2146,Salvador,BA,residencial_popular,Vertice Engenharia,1461.0,3128104.35,166242.48,3454630.67,1786126.5,1197492.23,1943334.89,43,234,266,8,12
2147,Sao Paulo,SP,industrial,Construtora Serrana,1437.0,9376553.57,135081.99,9814580.16,5290433.73,3013840.49,5181543.01,29,223,236,7,16
2148,Curitiba,PR,residencial_popular,Obras & Cia,7127.0,14001610.28,1173738.55,14616828.31,7737743.08,4977572.04,8600303.2,209,1411,1474,49,16
2149,Uberlandia,MG,residencial_padrao,Obras & Cia,3645.0,13646924.39,197972.04,13513837.9,7146728.07,4057326.05,7475369.95,99,689,830,27,18
2150,Rio de Janeiro,RJ,industrial,Construtora Atlantica,1823.0,13519125.3,449151.51,17223806.66,8062761.96,8583720.04,8164148.9,104,311,320,10,21
2151,Contagem,MG,residencial_popular,Construtora Horizonte,5799.0,8135888.76,176511.37,8219316.93,4753127.1,3090366.07,4919863.46,148,865,858,28,12
2152,Uberlandia,MG,industrial,Construtora Atlantica,5982.0,39675024.97,1563143.73,41987975.05,19655993.54,13920721.41,20808515.45,147,971,1132,37,18
2153,Sao Paulo,SP,comercial,Alfa Construcoes,2779.0,13300002.71,241198.69,14163266.66,7161669.31,5091456.33,7677763.58,83,499,520,17,18
2154,Belo Horizonte,MG,comercial,Estrutural Engenharia,5299.0,25326610.41,1746949.67,27690294.48,17644133.04,10617820.19,18143067.01,141,954,967,32,9
2155,Salvador,BA,residencial_padrao,Construtora Horizonte,3915.0,12411686.26,279858.45,12111660.67,7684531.82,4357228.34,7878780.84,104,505,555,18,3
2156,Curitiba,PR,residencial_padrao,Estrutural Engenharia,2689.0,7233324.13,487398.87,7786598.45,3637580.01,2704228.27,3944665.51,87,550,571,19,13
2157,Sao Paulo,SP,residencial_popular,Engenharia Mineira,1646.0,3176444.46,113776.29,3185034.36,1633635.51,1127803.98,1668024.93,45,229,239,7,10
2158,Goiania,GO,comercial,Construtora Horizonte,2765.0,13362487.42,564970.62,13942291.69,7634419.52,5742917.01,8291106.48,70,452,438,14,19
2159,Curitiba,PR,residencial_padrao,Beta Engenharia,2234.0,6904370.9,206745.75,7336680.35,4235623.18,2607815.5,4441967.63,70,520,487,16,12
2160,Uberlandia,MG,comercial,Engenharia Vale Verde,4473.0,19726343.96,983051.31,20222995.12,11013008.65,7047114.89,11924506.81,125,732,671,22,11
2161,Uberlandia,MG,residencial_padrao,Estrutural Engenharia,1056.0,4017390.11,271924.39,4193123.88,2166662.76,1706092.62,2366737.11,30,172,171,5,15
2162,Salvador,BA,industrial,Delta Obras,7370.0,43585792.03,423725.86,42205516.64,23427636.98,13808511.63,24772338.7,273,1124,1084,36,15
2163,Sao Paulo,SP,residencial_padrao,Construtora Atlantica,7039.0,23068000.53,1956652.09,25445624.13,15445907.0,8746578.43,16378300.59,171,1046,1142,38,13
2164,Sao Paulo,SP,comercial,Construtora Horizonte,5843.0,23868632.15,117638.47,23335666.69,13609081.36,7516785.76,14623340.37,154,1050,1233,41,9
2165,Salvador,BA,comercial,Alfa Construcoes,3496.0,10657813.13,792804.85,11784591.0,6279673.07,3783541.73,6298059.94,74,664,630,21,16
2166,Contagem,MG,comercial,Beta Engenharia,4902.0,23651892.24,358595.45,24023674.25,12787830.12,8363603.53,13134964.19,152,889,881,29,19
2167,Salvador,BA,comercial,Engenharia Mineira,1870.0,6851538.53,632492.47,7967938.18,4054818.34,2750239.58,4268351.61,54,331,378,12,16
2168,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,4661.0,18238412.01,834429.7,20403060.25,12215182.64,6731308.2,13136443.91,120,618,601,20,17
2169,Sao Paulo,SP,comercial,Construtora Planalto,3852.0,16754957.09,151959.84,16191582.81,9419114.24,5767146.87,9933075.62,86,676,728,24,15
2170,Campinas,SP,residencial_padrao,Engenharia Vale Verde,3078.0,9063860.75,201776.04,9180108.82,4459631.45,3009007.31,4515833.4,118,539,562,18,19
2171,Belo Horizonte,MG,comercial,Engenharia Vale Verde,3991.0,15464139.21,1251678.07,17413485.1,9852250.98,6315444.87,9971061.55,99,537,577,19,12
2172,Ribeirao Preto,SP,residencial_popular,Construtora Atlantica,2489.0,4883407.46,276363.05,5315172.98,3002201.59,1722527.23,3107216.32,77,425,507,16,22
2173,Belo Horizonte,MG,residencial_popular,Delta Obras,3163.0,4616673.51,210941.5,4713199.48,2899658.71,1422522.92,3078087.85,103,527,581,19,19
2174,Uberlandia,MG,residencial_padrao,Construtora Atlantica,2140.0,7084453.46,516913.22,7677098.98,4059851.48,2622717.57,4386546.44,72,408,448,14,13
2175,Goiania,GO,residencial_popular,Engenharia Vale Verde,5857.0,8932510.28,797640.81,9549310.21,5138413.74,3088833.4,5505442.29,164,862,863,28,23
2176,Sao Paulo,SP,residencial_popular,Construtora Atlantica,7162.0,13740371.61,201765.68,14122524.28,8090063.9,5069887.81,8260140.22,183,1097,1277,42,22
2177,Uberlandia,MG,residencial_padrao,Beta Engenharia,1614.0,6452183.4,110701.9,6629425.91,3578104.31,2234655.1,3839051.89,44,251,247,8,14
2178,Campinas,SP,industrial,Vertice Engenharia,2809.0,21516585.38,67918.29,20208104.12,12242143.47,7345196.85,12806135.19,85,535,644,21,15
2179,Rio de Janeiro,RJ,industrial,Delta Obras,3512.0,24884467.52,2202518.27,26354342.3,13450123.83,8498759.69,14736624.68,101,754,814,27,15
2180,Goiania,GO,industrial,Estrutural Engenharia,1751.0,12218426.23,625024.1,13027873.41,7292877.85,4687828.3,7555043.39,51,252,293,9,10
2181,Salvador,BA,residencial_padrao,Engenharia Mineira,4535.0,18352854.21,1596011.16,19472631.4,11703087.39,6849675.08,12654928.74,116,909,994,33,19
2182,Ribeirao Preto,SP,comercial,Alfa Construcoes,1359.0,6765825.34,33315.93,6611039.51,3549906.09,2344506.64,3667908.26,38,295,341,11,15
2183,Curitiba,PR,comercial,Engenharia Vale Verde,871.0,4546963.57,147866.08,4724503.66,2761689.34,1775595.81,2915883.13,25,153,165,5,20
2184,Rio de Janeiro,RJ,residencial_popular,Estrutural Engenharia,3592.0,6807460.49,651659.92,7828946.18,4831590.06,2552796.93,5390921.38,103,617,541,18,16
2185,Rio de Janeiro,RJ,residencial_popular,Delta Obras,3656.0,5519129.47,131339.6,5743968.62,3683003.17,1834102.48,4038322.29,140,592,591,19,13
2186,Belo Horizonte,MG,residencial_popular,Obras & Cia,1588.0,2682756.56,73224.78,2852194.94,1602403.09,1098084.23,1611464.19,48,241,259,8,11
2187,Belo Horizonte,MG,industrial,Delta Obras,2286.0,12116652.21,963480.08,13082553.17,6921763.11,4360335.75,7045704.86,69,332,355,11,18
2188,Campinas,SP,residencial_popular,Delta Obras,1307.0,2049750.34,197075.21,2196367.5,1294189.34,832681.69,1444776.54,41,179,210,7,14
2189,Belo Horizonte,MG,residencial_padrao,Beta Engenharia,5543.0,17590621.37,258747.58,17513441.64,7979097.03,6166730.59,8208128.39,187,874,816,27,18
2190,Campinas,SP,residencial_padrao,Obras & Cia,2888.0,7694788.67,42749.3,7781030.11,4361065.06,2840517.26,4495069.85,105,426,470,15,12
2191,Salvador,BA,comercial,Construtora Planalto,5591.0,29616033.33,116652.79,28404740.17,14126000.94,9676024.17,15452001.78,178,1012,1012,33,12
2192,Curitiba,PR,industrial,Construtora Atlantica,5127.0,30093752.1,1775057.43,30746800.21,18866072.02,12044762.64,19576369.82,155,974,951,31,14
2193,Sao Paulo,SP,industrial,Estrutural Engenharia,1338.0,10789839.11,728489.03,11541000.45,6058453.99,3946903.44,6296331.05,38,223,248,8,15
2194,Rio de Janeiro,RJ,comercial,Vertice Engenharia,3346.0,14491813.83,454061.39,15090531.46,8204374.96,5196616.1,8587706.49,95,561,563,18,18
2195,Rio de Janeiro,RJ,comercial,Obras & Cia,7273.0,29655360.78,843187.48,28751770.76,16766932.16,8806740.31,17110152.38,198,1321,1306,43,13
2196,Ribeirao Preto,SP,residencial_padrao,Obras & Cia,2901.0,8788883.15,761841.43,10155914.92,5918822.84,3812912.86,5888882.75,72,526,562,18,11
2197,Contagem,MG,residencial_popular,Vertice Engenharia,10675.0,19554373.09,333188.45,19749047.91,9701498.63,7770636.13,10277636.61,358,2058,2163,72,18
2198,Rio de Janeiro,RJ,residencial_popular,Vertice Engenharia,2847.0,4462499.27,354441.91,5069621.62,2506783.24,1663054.96,2703760.02,78,530,597,19,19
2199,Campinas,SP,comercial,Vertice Engenharia,2195.0,9173314.95,371757.08,9169398.31,5530168.61,3676986.24,5767530.94,59,315,380,12,21
2200,Belo Horizonte,MG,comercial,Engenharia Vale Verde,3829.0,15905849.38,392483.83,17095016.19,8844325.35,5899968.74,9087662.6,112,657,740,24,11
2201,Ribeirao Preto,SP,industrial,Construtora Serrana,1336.0,6779570.14,368180.42,7187886.84,3642880.31,2254602.77,3723448.35,45,240,240,8,17
2202,Sao Paulo,SP,industrial,Vertice Engenharia,2270.0,15272552.01,405720.62,16172465.92,8149389.56,5636411.68,8416064.23,78,381,452,15,11
2203,Belo Horizonte,MG,residencial_padrao,Construtora Atlantica,1547.0,3934558.59,385243.43,4261486.89,2274682.32,1462624.33,2275933.44,48,241,226,7,13
2204,Uberlandia,MG,residencial_popular,Obras & Cia,3536.0,5020124.37,48287.27,5124032.5,2829627.13,1966319.5,2943150.44,110,498,596,19,12
2205,Belo Horizonte,MG,comercial,Construtora Atlantica,5027.0,22346515.55,1805744.5,24717715.37,13038788.08,8962105.73,13688305.13,173,965,962,32,18
2206,Sao Paulo,SP,residencial_padrao,Vertice Engenharia,3715.0,12578142.38,346678.1,13082864.04,7444339.38,4027786.49,7640070.31,124,539,637,21,6
2207,Rio de Janeiro,RJ,industrial,Delta Obras,3113.0,21515337.12,1193013.03,23689620.01,13228039.75,7322375.46,13847505.59,82,534,588,19,14
2208,Uberlandia,MG,residencial_popular,Construtora Planalto,2451.0,4537151.28,109288.73,4537702.66,2133320.67,1504192.86,2316614.39,84,373,476,15,20
2209,Contagem,MG,comercial,Engenharia Vale Verde,4579.0,16215255.71,535939.06,16765616.6,9488407.21,6418416.69,9800928.17,127,747,776,25,14
2210,Curitiba,PR,residencial_padrao,Construtora Horizonte,3286.0,9864554.6,654423.97,10843330.72,6257632.5,3456059.02,6589220.52,107,540,527,17,20
2211,Goiania,GO,residencial_popular,Beta Engenharia,5305.0,10943846.42,291194.44,11091588.57,6873113.08,3827112.82,6937463.16,132,867,1014,33,15
2212,Goiania,GO,residencial_popular,Beta Engenharia,6394.0,9049961.55,703450.89,9493767.93,4387989.24,3571510.81,4534010.32,161,1013,1112,37,13
2213,Contagem,MG,residencial_popular,Construtora Horizonte,3118.0,6328891.6,80903.76,6274817.31,3150204.74,2234618.63,3255352.19,90,536,543,18,16
2214,Goiania,GO,industrial,Delta Obras,4355.0,32376437.89,693441.2,31481587.59,17296701.68,11828917.45,18525370.32,106,1096,1260,42,16
2215,Sao Paulo,SP,residencial_popular,Obras & Cia,4280.0,7885346.36,326373.61,8457852.11,4797386.88,2586540.13,5016671.65,159,656,762,25,10
2216,Campinas,SP,residencial_padrao,Construtora Horizonte,2376.0,8044162.84,746585.39,8962835.08,5311512.22,3433238.87,5398910.85,56,331,388,12,14
2217,Contagem,MG,industrial,Engenharia Mineira,1822.0,9125301.34,685040.7,10059873.54,6058682.95,3374416.44,6354585.1,52,331,367,12,16
2218,Ribeirao Preto,SP,residencial_padrao,Delta Obras,4055.0,14080771.2,134642.3,14597663.93,8177825.11,4918850.94,8644181.05,110,590,570,19,20
2219,Campinas,SP,residencial_padrao,Engenharia Mineira,2314.0,6845873.79,549432.49,7009068.32,4044905.26,2869698.96,4050857.5,76,350,366,12,18
2220,Rio de Janeiro,RJ,industrial,Vertice Engenharia,2663.0,10268846.28,255487.44,10823733.98,6469085.96,4244905.91,6878100.91,112,484,559,18,21
2221,Ribeirao Preto,SP,comercial,Obras & Cia,2649.0,9497716.37,2715.42,9504651.98,5822764.54,3391580.5,6116816.68,74,419,460,15,12
2222,Ribeirao Preto,SP,residencial_popular,Beta Engenharia,1312.0,2898781.17,201245.56,3045663.94,1793512.79,1066013.62,1812354.89,35,216,223,7,12
2223,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,2228.0,9570462.45,615453.86,10071704.6,5321229.56,4062004.33,5325635.5,60,383,358,11,11
2224,Belo Horizonte,MG,industrial,Construtora Planalto,3394.0,25645871.45,1334349.79,25803738.59,13318035.85,8810372.45,13843205.24,94,543,645,21,14
2225,Goiania,GO,comercial,Vertice Engenharia,5308.0,28578894.12,871172.79,29232376.97,16805747.78,10046221.0,16609603.4,140,790,920,30,12
2226,Rio de Janeiro,RJ,comercial,Engenharia Mineira,3111.0,14249621.99,1075262.46,15422235.5,8939147.82,5962369.27,9183276.19,91,549,551,18,8
2227,Campinas,SP,comercial,Construtora Horizonte,3788.0,16634737.5,833320.78,17687336.7,10726393.15,5967832.35,10885697.64,109,504,482,16,17
2228,Rio de Janeiro,RJ,residencial_padrao,Engenharia Mineira,3660.0,12705817.32,982397.09,13422756.72,7065383.51,4565656.0,7354619.96,112,639,731,24,10
2229,Sao Paulo,SP,residencial_popular,Alfa Construcoes,5450.0,9548375.8,60049.35,9576366.51,5347166.0,3201173.08,5695683.23,180,946,825,27,19
2230,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,3783.0,13041575.49,163942.0,13359319.8,6833941.65,4206377.46,7154910.17,119,529,571,19,12
2231,Belo Horizonte,MG,residencial_padrao,Estrutural Engenharia,3186.0,10097704.16,985712.67,11106244.64,5490635.59,3170531.45,5703626.84,84,557,639,21,14
2232,Uberlandia,MG,industrial,Construtora Serrana,5042.0,24790704.91,2828.06,25703039.21,14416675.05,9423525.75,14537247.19,113,939,836,27,13
2233,Belo Horizonte,MG,comercial,Delta Obras,1733.0,10902230.7,19321.35,10453742.49,5760136.67,3377247.6,6197535.97,56,278,266,8,25
2234,Campinas,SP,residencial_padrao,Beta Engenharia,2575.0,7598516.02,636277.26,8040024.76,4961765.84,2680717.77,4892883.79,88,381,392,13,14
